"year","species","D_cm","H_m","V_m3","X_utm","Y_utm"
1998,"quro",27.8809,19.4101,NA,NA,NA
1998,"quro",22.1714,16.3333,NA,NA,NA
1998,"quro",23.7221,17.1966,NA,NA,NA
1999,"acpl",17.7752,12.7459,NA,NA,NA
1999,"fasy",26.6573,18.2387,NA,NA,NA
1999,"fasy",19.2859,14.3657,NA,NA,NA
1999,"fasy",27.8345,18.8102,NA,NA,NA
1999,"fasy",40.9711,24.4163,NA,NA,NA
1999,"fasy",19.6299,14.5584,NA,NA,NA
1999,"fasy",20.81,15.21,NA,NA,NA
1999,"fasy",46.7393,26.4822,NA,NA,NA
1999,"fasy",42.8387,25.1093,NA,NA,NA
1999,"fasy",24.788,17.3055,NA,NA,NA
1999,"fasy",30.6212,20.1148,NA,NA,NA
1999,"fasy",41.8411,24.7421,NA,NA,NA
1999,"fasy",29.784,19.7298,NA,NA,NA
1999,"fasy",38.9928,23.656,NA,NA,NA
1999,"fasy",33.3812,21.3428,NA,NA,NA
1999,"fasy",24.0369,16.9215,NA,NA,NA
1999,"fasy",23.7178,16.7567,NA,NA,NA
1999,"fasy",38.7465,23.5593,NA,NA,NA
1999,"fasy",21.2992,15.476,NA,NA,NA
1999,"fasy",23.0299,16.3982,NA,NA,NA
1999,"fasy",8.9323,7.9614,NA,NA,NA
1999,"fasy",7.1759,6.7491,NA,NA,NA
1999,"fasy",36.1733,22.5235,NA,NA,NA
1999,"fasy",31.2982,20.4218,NA,NA,NA
1999,"fasy",34.3891,21.776,NA,NA,NA
1999,"fasy",15.7309,12.3024,NA,NA,NA
1999,"fasy",14.3042,11.4357,NA,NA,NA
1999,"fasy",11.4526,9.634,NA,NA,NA
1999,"fasy",31.9349,20.7071,NA,NA,NA
1999,"fasy",29.5573,19.6245,NA,NA,NA
1999,"fasy",28.9604,19.3453,NA,NA,NA
1999,"fasy",23.886,16.8437,NA,NA,NA
1999,"fasy",28.1196,18.9467,NA,NA,NA
1999,"fasy",43.7146,25.4262,NA,NA,NA
1999,"fasy",37.1508,22.9227,NA,NA,NA
1999,"fasy",36.9061,22.8235,NA,NA,NA
1999,"fasy",34.2281,21.7074,NA,NA,NA
1999,"fasy",16.3948,12.698,NA,NA,NA
1999,"fasy",39.6095,23.896,NA,NA,NA
